index	actual_p	real_lower_num	real_upper_num	imag_lower_num	imag_upper_num	denominator	cell_status	strict_margin_num
96	-385301978	-10387720786842790448258109598987382366885046598704647094261999682368007307264	-10387720786842790448258109598987382366885046598586501191762701202382322139136	-59150322502104576260023779328	58956894370966235592070791168	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	4264832022167925062730631000006632938390475479229875210147795566592
97	-470796407	-12692646036907819010833563926817567315694728439600050140139207461426299928576	-12692646036907819010833563926817567315694728436143837607333108738308716888064	-1728357722973529204427130404864	1728860636114488890163808174080	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	378300465822204434899574687430444113090713406957733879184772562944
98	-288255354	-7771348975359779964111876413121511171594192690033669571713999901316402380800	-7771348975359779964111876413121511171594192688353784938403738868278290808832	-839245975383032490114425028608	839787574150219843984693395456	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	8480821214801671230244180816694156179853460939459465822301189046272
99	1625904456	43834297426233470924143518334296529439941697959328326279269871472776413446144	43834297426233470924143518334296529439941697963527186778768515356432699228160	-2099004707860817592358646317056	2100281333526330640767136038912	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	6889076474831826429241423375309032217015649070319106586006670802944
100	-1113852226	-30029396607529473246402323471722757936582318868961323714436311061348361437184	-30029396607529473246402323471722757936582318868165018784165990199519499780096	-398307207640071103448793219072	397804294499111417712115449856	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	12962425367363605685603866148563521373653289762044677227345648549888
101	-1226835153	-33075410283245853138984054804645723761651546061174710134586670128598163128320	-33075410283245853138984054804645723761651546056649072150342913520502099148800	-2262258050541577116110968324096	2262799649308764469981236690944	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	2460231226021178663642194393666242249356984473050862472104624783360
102	-548197868	-14779385286894687000113722010963882761394111155480560279469496324955159134208	-14779385286894687000113722010963882761394111153527787238749264277568971866112	-977198918510897054498496184320	975767550340473333555644071936	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	10910972703734013326997620791550990559382844909441259341319805861888
103	268498196	7238697031536480217994232498227840523473642531127155964427868292162829418496	7238697031536480217994232498227840523473642535461919068864310329122884681728	-2168213293182115883352225480704	2167207466900196511878869942272	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	630294306455648423991794214525619831902122727714591091713028128768
104	16153591787341780492674299	435499973069656981533300022544874096412070281944085806799009161687918638944894779503568486400	435499973069656981533300022544874096412070281944085806799051166621458800436580172681608953856	-21002482302359676251452225645182976	21002352241284298831187094055944192	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	3730512952974434759924052856409977181689178311328800049673665511424
105	1584757861	42724987422080956339862180502499000835967282793094883123876888977800498774016	42724987422080956339862180502499000835967282797496224191051147872669972561920	-2198697566649518372621616414720	2202372701141146845312723189760	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	4306743879491117431394465478905722624535825851088358665807057649664
106	-1033138482	-27853358386398201931555781108069767750472202748669612439456791401629977935872	-27853358386398201931555781108069767750472202746660513126949074551735880515584	-1004820455637452101882182893568	1003892000607988066676008550400	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	1582742664810610451738298931399729395667293408351852416516487118848
107	-948254696	-25564896022963815888222020123854637869997950277942888819033012199119262842880	-25564896022963815888222020123854637869997950273204944118051812873877999058944	-2368643522667664483485111812096	2369920148333177531893601533952	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	5408646097099867208618931983045700011319210223587229433057001865216
108	647618902	17459771062985413361324021584981677568325337037802608446084220589317526913024	17459771062985413361324021584981677568325337038647386466017809622535407403008	-421789382760265660538285981696	422833894668412700145232117760	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	9053216784671056078624917644490886115512335345916212435849610002432
109	1037886002	27981351257084077596543597073850487295562841434036674743487315602883152445440	27981351257084077596543597073850487295562841438571210421763435881705053880320	-2267364553203629309744927211520	2267403238829856977878517809152	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	10061848661889867761243508263694834147448013499553755254109939695616
110	-1310200430	-35322933720244638173365996121082051516425414089998937591642135000555764842496	-35322933720244638173365996121082051516425414088162260115231135022074961068032	-917081455353100774898707464192	919015736664484181578237345792	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	9313170293957158650081063554124977533204394376816268263071250644992
111	554993296	14962589654111301334462452977795967830867955990205757035278648301770141335552	14962589654111301334462452977795967830867955994053352048630065532423800619008	-1924223048564212964796326215680	1923758821049480947193239044096	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	6805126159886762949502723730113192235930520231534344172610177204224
112	-5454360927668282614012725447	-147049279713327187751450164944651605470936978148194245079622177154238714404551198176491878744064	-147049279713327187751450164944651605470936978148194245079606713626443253645882005702304788905984	-7732847780367851721225585649929682944	7730790016471830909247041260218220544	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	1375894500549513502331419537318493841849112512592290488418981380096
113	-195139388	-5260947492421383556102937693174025451333023290674007406190332865523044319232	-5260947492421383556102937693174025451333023286884634260311556175923234471936	-1893197176329623121656666914816	1895982541418015227275189944320	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	12760941336338490602639755521203258527021025752449642347852501876736
114	-32658624	-880474749720928617102724082667743653680722456610998664133080384711595917312	-880474749720928617102724082667743653680722454829912432611239514200480940032	-891084714528107789125825855488	890117573872416085786060914688	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	1938376054264576729071949798401355579519034962476415842580594425856
115	-644548116	-17376982843629941530246751622968647531325667508377290819575006699172992647168	-17376982843629941530246751622968647531325667504046821819649835825041493721088	-2165698727477317454668836634624	2165195814336357768932158865408	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	1622455771175819696046939017892780133609715317952057128309275754496
116	932819885	25148774349809839251387908702525187713094258237035819481210537470946216771584	25148774349809839251387908702525187713094258237832975495257867031714071576576	-398307207640071103448793219072	399351719548218143055739355136	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	13327727173125119821575236708140230690948284945669653594596224008192
